Factura;Fecha;Zona;Ciudad;Vendedor;Producto;Color;Cantidad;V. unitario;V. total
684;9/06/2022;Sur;Bucaramanga;Erika;Buzo;Azul;37;52000;1924000
684;9/06/2022;Sur;Cartagena;Sonia;Camisa;Blanco;34;45000;1530000
685;9/06/2022;Sur;Medellín;Fernanda;Zapatos;Fucsia;1;84000;84000
686;10/06/2022;Sur;Barranquilla;Fernanda;Falda;Gris;38;65000;2470000
687;10/06/2022;Sur;Cali;Claudia;Falda;Negro;9;65000;585000
687;10/06/2022;Sur;Barranquilla;Sonia;Chaqueta;Azul;39;130000;5070000
688;10/06/2022;Centro;Medellín;Claudia;Falda;Negro;30;65000;1950000
688;11/06/2022;Centro;Bucaramanga;Claudia;Zapatos;Negro;39;84000;3276000
689;11/06/2022;Centro;Bogotá;Sonia;Camisa;Fucsia;33;45000;1485000
690;12/06/2022;Centro;Bogotá;Sonia;Camisa;Fucsia;34;45000;1530000
691;12/06/2022;Centro;Bogotá;Sonia;Camisa;Fucsia;40;45000;1800000
692;12/06/2022;Sur;Cali;Erika;Buzo;Gris;14;52000;728000
692;12/06/2022;Centro;Bogotá;Fernanda;Buzo;Negro;7;52000;364000
693;13/06/2022;Norte;Cali;Sonia;Pantalón;Fucsia;20;60000;1200000
694;13/06/2022;Sur;Barranquilla;Erika;Falda;Verde;31;65000;2015000
695;13/06/2022;Centro;Bogotá;Fernanda;Zapatos;Fucsia;46;84000;3864000
695;13/06/2022;Centro;Cali;Erika;Pantalón;Gris;49;60000;2940000
696;13/06/2022;Sur;Bucaramanga;Fernanda;Zapatos;Amarillo;15;84000;1260000
696;14/06/2022;Centro;Cali;Fernanda;Buzo;Rojo;36;52000;1872000
697;14/06/2022;Norte;Cartagena;Sonia;Camisa;Verde;41;45000;1845000
697;14/06/2022;Sur;Cartagena;Erika;Camisa;Azul;3;45000;135000
698;14/06/2022;Centro;Cartagena;Fernanda;Zapatos;Azul;27;84000;2268000
698;15/06/2022;Norte;Medellín;Fernanda;Zapatos;Azul;13;84000;1092000
699;15/06/2022;Sur;Cali;Claudia;Pantalón;Azul;31;60000;1860000
700;15/06/2022;Norte;Cali;Claudia;Falda;Blanco;18;65000;1170000
700;16/06/2022;Centro;Bogotá;Erika;Chaqueta;Verde;3;130000;390000
700;16/06/2022;Centro;Medellín;Claudia;Pantalón;Verde;45;60000;2700000
701;16/06/2022;Sur;Bucaramanga;Claudia;Buzo;Gris;18;52000;936000
702;17/06/2022;Centro;Barranquilla;Sonia;Pantalón;Fucsia;25;60000;1500000
703;17/06/2022;Centro;Bogotá;Sonia;Buzo;Blanco;17;52000;884000
703;18/06/2022;Centro;Bogotá;Claudia;Chaqueta;Amarillo;5;130000;650000
703;18/06/2022;Sur;Cartagena;Sonia;Zapatos;Rojo;45;84000;3780000
704;19/06/2022;Centro;Bucaramanga;Erika;Pantalón;Rojo;12;60000;720000
705;19/06/2022;Centro;Cartagena;Claudia;Zapatos;Azul;37;84000;3108000
706;20/06/2022;Norte;Medellín;Claudia;Falda;Negro;3;65000;195000
707;21/06/2022;Norte;Bogotá;Fernanda;Chaqueta;Gris;30;130000;3900000
708;21/06/2022;Norte;Cartagena;Sonia;Buzo;Amarillo;17;52000;884000
708;21/06/2022;Sur;Bucaramanga;Fernanda;Zapatos;Verde;30;84000;2520000
708;21/06/2022;Centro;Medellín;Erika;Camisa;Blanco;49;45000;2205000
708;22/06/2022;Norte;Medellín;Erika;Pantalón;Azul;10;60000;600000
709;22/06/2022;Sur;Medellín;Fernanda;Buzo;Verde;26;52000;1352000
709;22/06/2022;Sur;Bucaramanga;Erika;Falda;Verde;21;65000;1365000
710;22/06/2022;Norte;Bucaramanga;Sonia;Camisa;Azul;17;45000;765000
710;23/06/2022;Norte;Bucaramanga;Claudia;Buzo;Verde;7;52000;364000
711;23/06/2022;Norte;Medellín;Fernanda;Pantalón;Fucsia;22;60000;1320000
711;23/06/2022;Sur;Bucaramanga;Claudia;Falda;Blanco;35;65000;2275000
711;24/06/2022;Norte;Cartagena;Erika;Zapatos;Azul;1;84000;84000
711;24/06/2022;Sur;Cartagena;Claudia;Pantalón;Amarillo;12;60000;720000
711;25/06/2022;Sur;Bucaramanga;Sonia;Camisa;Rojo;6;45000;270000
711;25/06/2022;Norte;Cali;Sonia;Camisa;Amarillo;22;45000;990000
711;26/06/2022;Sur;Barranquilla;Fernanda;Falda;Rojo;4;65000;260000
711;26/06/2022;Centro;Barranquilla;Claudia;Pantalón;Rojo;6;60000;360000
712;26/06/2022;Norte;Cali;Claudia;Buzo;Negro;39;52000;2028000
713;26/06/2022;Norte;Barranquilla;Sonia;Chaqueta;Azul;24;130000;3120000
713;26/06/2022;Centro;Bogotá;Claudia;Zapatos;Rojo;25;84000;2100000
713;27/06/2022;Centro;Cartagena;Claudia;Chaqueta;Rojo;5;130000;650000
713;27/06/2022;Sur;Medellín;Erika;Camisa;Amarillo;8;45000;360000
714;27/06/2022;Centro;Barranquilla;Sonia;Chaqueta;Negro;31;130000;4030000
714;28/06/2022;Sur;Bogotá;Sonia;Chaqueta;Amarillo;27;130000;3510000
715;28/06/2022;Sur;Cali;Sonia;Camisa;Gris;7;45000;315000
716;28/06/2022;Centro;Medellín;Fernanda;Pantalón;Negro;29;60000;1740000
717;29/06/2022;Centro;Cartagena;Fernanda;Chaqueta;Blanco;23;130000;2990000
717;29/06/2022;Centro;Barranquilla;Erika;Camisa;Negro;11;45000;495000
718;30/06/2022;Sur;Bucaramanga;Erika;Zapatos;Blanco;23;84000;1932000
719;30/06/2022;Sur;Cali;Erika;Pantalón;Gris;24;60000;1440000
719;30/06/2022;Sur;Medellín;Claudia;Pantalón;Fucsia;25;60000;1500000
719;30/06/2022;Sur;Barranquilla;Fernanda;Chaqueta;Negro;28;130000;3640000
719;30/06/2022;Sur;Cali;Fernanda;Camisa;Gris;1;45000;45000
720;1/07/2022;Centro;Cali;Sonia;Camisa;Blanco;25;45000;1125000
721;2/07/2022;Norte;Bucaramanga;Claudia;Chaqueta;Fucsia;49;130000;6370000
722;2/07/2022;Centro;Bucaramanga;Sonia;Zapatos;Gris;45;84000;3780000
723;2/07/2022;Centro;Medellín;Erika;Camisa;Azul;36;45000;1620000
723;3/07/2022;Centro;Bucaramanga;Sonia;Buzo;Gris;8;52000;416000
723;3/07/2022;Sur;Barranquilla;Erika;Buzo;Amarillo;47;52000;2444000
724;4/07/2022;Centro;Barranquilla;Erika;Zapatos;Fucsia;7;84000;588000
724;5/07/2022;Sur;Barranquilla;Fernanda;Chaqueta;Fucsia;31;130000;4030000
724;5/07/2022;Centro;Cali;Sonia;Zapatos;Fucsia;10;84000;840000
724;5/07/2022;Sur;Cali;Erika;Falda;Blanco;4;65000;260000
725;6/07/2022;Sur;Bogotá;Claudia;Camisa;Gris;21;45000;945000
725;6/07/2022;Centro;Bogotá;Sonia;Pantalón;Rojo;9;60000;540000
725;7/07/2022;Centro;Bogotá;Erika;Chaqueta;Fucsia;50;130000;6500000
726;7/07/2022;Centro;Bogotá;Sonia;Camisa;Fucsia;6;45000;270000
727;8/07/2022;Sur;Cartagena;Sonia;Camisa;Negro;39;45000;1755000
727;8/07/2022;Centro;Medellín;Claudia;Buzo;Azul;2;52000;104000
727;8/07/2022;Sur;Bucaramanga;Sonia;Falda;Negro;27;65000;1755000
727;8/07/2022;Norte;Medellín;Sonia;Camisa;Rojo;47;45000;2115000
728;9/07/2022;Sur;Barranquilla;Erika;Buzo;Gris;3;52000;156000
729;9/07/2022;Norte;Cartagena;Claudia;Zapatos;Verde;23;84000;1932000
730;9/07/2022;Sur;Bucaramanga;Fernanda;Zapatos;Negro;32;84000;2688000
730;10/07/2022;Centro;Cali;Sonia;Falda;Gris;46;65000;2990000
730;10/07/2022;Sur;Medellín;Claudia;Camisa;Blanco;13;45000;585000
730;11/07/2022;Sur;Bucaramanga;Sonia;Chaqueta;Verde;6;130000;780000
731;12/07/2022;Centro;Bogotá;Claudia;Zapatos;Fucsia;2;84000;168000
732;12/07/2022;Norte;Medellín;Fernanda;Falda;Verde;4;65000;260000
732;12/07/2022;Centro;Cartagena;Claudia;Chaqueta;Amarillo;18;130000;2340000
732;12/07/2022;Centro;Medellín;Fernanda;Buzo;Azul;50;52000;2600000
733;13/07/2022;Centro;Bogotá;Fernanda;Pantalón;Azul;14;60000;840000
734;13/07/2022;Norte;Bogotá;Erika;Falda;Blanco;30;65000;1950000
735;14/07/2022;Sur;Cali;Claudia;Pantalón;Rojo;9;60000;540000
736;14/07/2022;Centro;Bogotá;Sonia;Chaqueta;Verde;16;130000;2080000
737;14/07/2022;Norte;Cali;Fernanda;Buzo;Fucsia;39;52000;2028000
738;15/07/2022;Centro;Bucaramanga;Claudia;Zapatos;Rojo;45;84000;3780000
738;15/07/2022;Centro;Bogotá;Erika;Zapatos;Blanco;11;84000;924000
738;15/07/2022;Sur;Cartagena;Sonia;Chaqueta;Fucsia;19;130000;2470000
739;16/07/2022;Norte;Bogotá;Sonia;Buzo;Amarillo;15;52000;780000
740;16/07/2022;Sur;Cartagena;Fernanda;Camisa;Fucsia;37;45000;1665000
740;16/07/2022;Norte;Cartagena;Sonia;Zapatos;Amarillo;47;84000;3948000
740;16/07/2022;Sur;Medellín;Erika;Buzo;Rojo;30;52000;1560000
741;17/07/2022;Norte;Bucaramanga;Sonia;Buzo;Gris;32;52000;1664000
742;17/07/2022;Centro;Medellín;Claudia;Zapatos;Amarillo;42;84000;3528000
743;18/07/2022;Sur;Medellín;Sonia;Zapatos;Blanco;17;84000;1428000
743;18/07/2022;Norte;Barranquilla;Sonia;Falda;Fucsia;7;65000;455000
744;19/07/2022;Norte;Cartagena;Fernanda;Camisa;Amarillo;39;45000;1755000
744;19/07/2022;Centro;Bogotá;Fernanda;Zapatos;Amarillo;15;84000;1260000
744;19/07/2022;Sur;Cali;Claudia;Falda;Amarillo;17;65000;1105000
744;20/07/2022;Norte;Cartagena;Sonia;Buzo;Blanco;39;52000;2028000
744;20/07/2022;Centro;Cali;Fernanda;Zapatos;Gris;15;84000;1260000
744;20/07/2022;Norte;Cali;Claudia;Falda;Gris;42;65000;2730000
744;20/07/2022;Norte;Cartagena;Sonia;Buzo;Amarillo;9;52000;468000
744;20/07/2022;Norte;Cartagena;Sonia;Falda;Rojo;38;65000;2470000
745;21/07/2022;Norte;Barranquilla;Claudia;Camisa;Fucsia;12;45000;540000
746;21/07/2022;Centro;Cali;Claudia;Falda;Blanco;34;65000;2210000
747;21/07/2022;Sur;Bogotá;Erika;Camisa;Amarillo;37;45000;1665000
747;22/07/2022;Centro;Barranquilla;Sonia;Pantalón;Rojo;49;60000;2940000
748;22/07/2022;Centro;Cartagena;Sonia;Falda;Gris;3;65000;195000
748;23/07/2022;Norte;Cartagena;Sonia;Chaqueta;Rojo;46;130000;5980000
748;24/07/2022;Centro;Bogotá;Sonia;Buzo;Amarillo;40;52000;2080000
748;24/07/2022;Centro;Cartagena;Fernanda;Zapatos;Azul;5;84000;420000
748;24/07/2022;Sur;Cartagena;Claudia;Camisa;Verde;4;45000;180000
749;24/07/2022;Sur;Barranquilla;Erika;Falda;Amarillo;16;65000;1040000
750;25/07/2022;Norte;Bucaramanga;Sonia;Falda;Azul;11;65000;715000
751;25/07/2022;Sur;Medellín;Claudia;Camisa;Blanco;41;45000;1845000
751;27/07/2022;Norte;Bogotá;Claudia;Buzo;Negro;6;52000;312000
751;27/07/2022;Norte;Bucaramanga;Sonia;Zapatos;Verde;36;84000;3024000
751;27/07/2022;Norte;Cartagena;Claudia;Pantalón;Amarillo;28;60000;1680000
751;28/07/2022;Sur;Cali;Sonia;Falda;Negro;14;65000;910000
752;29/07/2022;Sur;Cali;Fernanda;Zapatos;Blanco;9;84000;756000
752;29/07/2022;Centro;Cartagena;Claudia;Chaqueta;Blanco;19;130000;2470000
752;29/07/2022;Norte;Bogotá;Sonia;Falda;Azul;32;65000;2080000
752;29/07/2022;Norte;Bucaramanga;Sonia;Pantalón;Rojo;11;60000;660000
752;30/07/2022;Centro;Cali;Claudia;Chaqueta;Azul;4;130000;520000
752;30/07/2022;Centro;Bucaramanga;Erika;Pantalón;Azul;48;60000;2880000
752;30/07/2022;Norte;Cartagena;Claudia;Chaqueta;Negro;20;130000;2600000
753;31/07/2022;Norte;Barranquilla;Fernanda;Buzo;Rojo;12;52000;624000
753;1/08/2022;Sur;Cartagena;Erika;Pantalón;Blanco;29;60000;1740000
754;2/08/2022;Norte;Cali;Fernanda;Pantalón;Azul;41;60000;2460000
755;2/08/2022;Sur;Medellín;Sonia;Camisa;Fucsia;30;45000;1350000
755;3/08/2022;Sur;Bogotá;Sonia;Falda;Negro;38;65000;2470000
756;3/08/2022;Sur;Cali;Sonia;Camisa;Negro;33;45000;1485000
757;3/08/2022;Norte;Medellín;Fernanda;Camisa;Fucsia;33;45000;1485000
758;3/08/2022;Norte;Barranquilla;Claudia;Camisa;Azul;2;45000;90000
759;3/08/2022;Sur;Cali;Claudia;Camisa;Gris;32;45000;1440000
759;4/08/2022;Sur;Cartagena;Erika;Falda;Rojo;20;65000;1300000
759;4/08/2022;Sur;Barranquilla;Sonia;Falda;Fucsia;27;65000;1755000
759;5/08/2022;Centro;Cali;Claudia;Zapatos;Negro;24;84000;2016000
759;5/08/2022;Norte;Cartagena;Sonia;Buzo;Rojo;1;52000;52000
760;6/08/2022;Norte;Barranquilla;Sonia;Buzo;Blanco;8;52000;416000
760;6/08/2022;Norte;Bucaramanga;Erika;Pantalón;Verde;9;60000;540000
760;7/08/2022;Norte;Bucaramanga;Sonia;Falda;Rojo;40;65000;2600000
760;8/08/2022;Sur;Medellín;Sonia;Zapatos;Negro;3;84000;252000
760;8/08/2022;Centro;Cartagena;Claudia;Falda;Blanco;14;65000;910000
761;8/08/2022;Centro;Medellín;Fernanda;Falda;Blanco;4;65000;260000
762;9/08/2022;Norte;Medellín;Fernanda;Falda;Rojo;44;65000;2860000
762;9/08/2022;Sur;Barranquilla;Claudia;Zapatos;Verde;45;84000;3780000
763;10/08/2022;Sur;Cartagena;Sonia;Zapatos;Azul;40;84000;3360000
764;10/08/2022;Norte;Barranquilla;Erika;Pantalón;Blanco;24;60000;1440000
764;10/08/2022;Sur;Bucaramanga;Sonia;Zapatos;Gris;4;84000;336000
764;10/08/2022;Norte;Cali;Claudia;Chaqueta;Azul;44;130000;5720000
764;11/08/2022;Sur;Bogotá;Claudia;Buzo;Verde;2;52000;104000
765;11/08/2022;Sur;Bucaramanga;Claudia;Buzo;Amarillo;12;52000;624000
766;12/08/2022;Centro;Cali;Erika;Zapatos;Azul;40;84000;3360000
766;12/08/2022;Centro;Cali;Fernanda;Falda;Gris;46;65000;2990000
767;12/08/2022;Centro;Barranquilla;Sonia;Chaqueta;Fucsia;18;130000;2340000
767;12/08/2022;Centro;Bucaramanga;Claudia;Pantalón;Blanco;20;60000;1200000
768;13/08/2022;Norte;Bucaramanga;Fernanda;Chaqueta;Fucsia;41;130000;5330000
769;13/08/2022;Norte;Cali;Claudia;Chaqueta;Gris;15;130000;1950000
770;13/08/2022;Norte;Medellín;Sonia;Falda;Verde;37;65000;2405000
770;13/08/2022;Centro;Cartagena;Erika;Buzo;Azul;36;52000;1872000
771;14/08/2022;Sur;Bucaramanga;Fernanda;Zapatos;Blanco;31;84000;2604000
772;15/08/2022;Norte;Barranquilla;Fernanda;Zapatos;Azul;49;84000;4116000
773;16/08/2022;Norte;Barranquilla;Claudia;Pantalón;Fucsia;30;60000;1800000
774;16/08/2022;Sur;Bogotá;Fernanda;Pantalón;Gris;20;60000;1200000
774;17/08/2022;Sur;Medellín;Claudia;Buzo;Fucsia;5;52000;260000
775;17/08/2022;Sur;Cartagena;Sonia;Camisa;Negro;40;45000;1800000
776;18/08/2022;Sur;Bogotá;Claudia;Zapatos;Rojo;3;84000;252000
777;19/08/2022;Sur;Medellín;Erika;Camisa;Rojo;46;45000;2070000
778;19/08/2022;Sur;Barranquilla;Erika;Pantalón;Fucsia;1;60000;60000
778;19/08/2022;Centro;Cali;Erika;Falda;Azul;38;65000;2470000
779;19/08/2022;Centro;Barranquilla;Sonia;Buzo;Azul;31;52000;1612000
780;20/08/2022;Norte;Cali;Fernanda;Chaqueta;Negro;37;130000;4810000
780;20/08/2022;Sur;Cartagena;Sonia;Zapatos;Fucsia;8;84000;672000
781;21/08/2022;Sur;Barranquilla;Claudia;Camisa;Azul;47;45000;2115000
781;22/08/2022;Centro;Medellín;Erika;Buzo;Negro;26;52000;1352000
781;22/08/2022;Sur;Medellín;Sonia;Zapatos;Azul;40;84000;3360000
782;23/08/2022;Sur;Cali;Fernanda;Buzo;Negro;8;52000;416000
782;23/08/2022;Norte;Barranquilla;Fernanda;Falda;Negro;19;65000;1235000
782;24/08/2022;Centro;Barranquilla;Sonia;Buzo;Rojo;41;52000;2132000
783;24/08/2022;Sur;Bucaramanga;Erika;Falda;Amarillo;50;65000;3250000
784;24/08/2022;Centro;Medellín;Erika;Pantalón;Rojo;23;60000;1380000
785;25/08/2022;Centro;Cali;Sonia;Falda;Azul;50;65000;3250000
785;25/08/2022;Norte;Cartagena;Fernanda;Pantalón;Negro;47;60000;2820000
786;26/08/2022;Norte;Bogotá;Fernanda;Zapatos;Negro;21;84000;1764000
787;27/08/2022;Sur;Bogotá;Claudia;Pantalón;Rojo;3;60000;180000
787;28/08/2022;Norte;Cali;Sonia;Falda;Negro;28;65000;1820000
788;30/08/2022;Centro;Medellín;Sonia;Pantalón;Blanco;13;60000;780000
788;31/08/2022;Norte;Bucaramanga;Claudia;Falda;Negro;45;65000;2925000
788;31/08/2022;Norte;Bucaramanga;Claudia;Camisa;Blanco;4;45000;180000
788;1/09/2022;Centro;Barranquilla;Erika;Falda;Gris;10;65000;650000
788;1/09/2022;Centro;Medellín;Erika;Pantalón;Gris;6;60000;360000
788;3/09/2022;Norte;Bogotá;Sonia;Falda;Blanco;40;65000;2600000
788;3/09/2022;Centro;Barranquilla;Erika;Camisa;Rojo;15;45000;675000
788;3/09/2022;Centro;Bogotá;Sonia;Falda;Gris;12;65000;780000
788;4/09/2022;Centro;Medellín;Claudia;Falda;Gris;35;65000;2275000
788;4/09/2022;Sur;Cali;Claudia;Chaqueta;Negro;6;130000;780000
789;5/09/2022;Sur;Barranquilla;Sonia;Falda;Rojo;34;65000;2210000
789;6/09/2022;Centro;Medellín;Sonia;Pantalón;Azul;19;60000;1140000
790;6/09/2022;Sur;Bogotá;Sonia;Falda;Negro;42;65000;2730000
791;6/09/2022;Sur;Cartagena;Sonia;Camisa;Fucsia;5;45000;225000
791;6/09/2022;Sur;Medellín;Erika;Camisa;Verde;44;45000;1980000
792;7/09/2022;Norte;Medellín;Sonia;Falda;Amarillo;30;65000;1950000
793;7/09/2022;Norte;Cali;Erika;Zapatos;Negro;38;84000;3192000
794;8/09/2022;Sur;Bogotá;Fernanda;Buzo;Negro;3;52000;156000
795;9/09/2022;Sur;Barranquilla;Sonia;Chaqueta;Gris;5;130000;650000
795;10/09/2022;Sur;Bogotá;Sonia;Buzo;Negro;17;52000;884000
795;10/09/2022;Sur;Medellín;Sonia;Camisa;Amarillo;41;45000;1845000
795;10/09/2022;Norte;Medellín;Sonia;Falda;Gris;21;65000;1365000
795;10/09/2022;Sur;Medellín;Erika;Camisa;Amarillo;24;45000;1080000
795;10/09/2022;Sur;Bogotá;Fernanda;Chaqueta;Blanco;41;130000;5330000
795;11/09/2022;Centro;Bogotá;Fernanda;Buzo;Verde;40;52000;2080000
796;11/09/2022;Centro;Barranquilla;Fernanda;Falda;Azul;18;65000;1170000
796;12/09/2022;Centro;Barranquilla;Claudia;Pantalón;Amarillo;50;60000;3000000
797;12/09/2022;Norte;Barranquilla;Sonia;Pantalón;Fucsia;25;60000;1500000
797;13/09/2022;Centro;Cali;Fernanda;Zapatos;Azul;19;84000;1596000
798;13/09/2022;Centro;Cali;Fernanda;Pantalón;Blanco;44;60000;2640000
798;13/09/2022;Sur;Barranquilla;Erika;Zapatos;Negro;22;84000;1848000
798;14/09/2022;Norte;Bogotá;Fernanda;Falda;Azul;31;65000;2015000
798;14/09/2022;Sur;Cartagena;Erika;Pantalón;Verde;37;60000;2220000
799;15/09/2022;Norte;Medellín;Claudia;Camisa;Blanco;36;45000;1620000
799;15/09/2022;Centro;Cartagena;Sonia;Zapatos;Fucsia;44;84000;3696000
800;16/09/2022;Norte;Medellín;Sonia;Falda;Negro;13;65000;845000
800;16/09/2022;Norte;Cartagena;Erika;Camisa;Rojo;27;45000;1215000
800;16/09/2022;Norte;Medellín;Sonia;Pantalón;Azul;6;60000;360000
801;16/09/2022;Norte;Bucaramanga;Claudia;Camisa;Blanco;17;45000;765000
802;17/09/2022;Sur;Barranquilla;Fernanda;Pantalón;Verde;16;60000;960000
803;17/09/2022;Centro;Barranquilla;Fernanda;Chaqueta;Blanco;11;130000;1430000
804;18/09/2022;Sur;Cartagena;Fernanda;Pantalón;Negro;14;60000;840000
804;18/09/2022;Norte;Cartagena;Fernanda;Zapatos;Negro;40;84000;3360000
805;18/09/2022;Sur;Bucaramanga;Claudia;Camisa;Gris;30;45000;1350000
806;19/09/2022;Norte;Bucaramanga;Erika;Chaqueta;Fucsia;40;130000;5200000
807;19/09/2022;Norte;Medellín;Sonia;Falda;Amarillo;9;65000;585000
808;19/09/2022;Norte;Bucaramanga;Erika;Pantalón;Fucsia;38;60000;2280000
808;19/09/2022;Norte;Barranquilla;Erika;Buzo;Verde;47;52000;2444000
808;20/09/2022;Centro;Barranquilla;Erika;Buzo;Fucsia;8;52000;416000
809;20/09/2022;Centro;Bogotá;Fernanda;Buzo;Rojo;22;52000;1144000
810;20/09/2022;Norte;Bucaramanga;Erika;Pantalón;Azul;31;60000;1860000
810;20/09/2022;Sur;Cali;Sonia;Camisa;Negro;8;45000;360000
810;20/09/2022;Sur;Medellín;Erika;Pantalón;Rojo;38;60000;2280000
810;21/09/2022;Norte;Bogotá;Erika;Buzo;Blanco;2;52000;104000
810;21/09/2022;Centro;Bogotá;Erika;Camisa;Verde;48;45000;2160000
810;21/09/2022;Sur;Bucaramanga;Fernanda;Camisa;Rojo;7;45000;315000
811;23/09/2022;Sur;Barranquilla;Erika;Zapatos;Rojo;29;84000;2436000
811;23/09/2022;Norte;Bucaramanga;Fernanda;Buzo;Verde;43;52000;2236000
811;23/09/2022;Norte;Bogotá;Fernanda;Buzo;Blanco;8;52000;416000
812;24/09/2022;Sur;Barranquilla;Claudia;Buzo;Negro;36;52000;1872000
813;25/09/2022;Centro;Cartagena;Sonia;Falda;Rojo;43;65000;2795000
813;25/09/2022;Norte;Medellín;Sonia;Camisa;Blanco;45;45000;2025000
813;25/09/2022;Sur;Medellín;Fernanda;Falda;Blanco;14;65000;910000
814;26/09/2022;Centro;Cartagena;Sonia;Pantalón;Negro;29;60000;1740000
814;26/09/2022;Norte;Bucaramanga;Erika;Buzo;Verde;49;52000;2548000
815;27/09/2022;Sur;Medellín;Sonia;Camisa;Negro;21;45000;945000
815;27/09/2022;Norte;Cartagena;Erika;Falda;Azul;6;65000;390000
816;27/09/2022;Centro;Cartagena;Erika;Falda;Blanco;37;65000;2405000
816;29/09/2022;Centro;Medellín;Claudia;Pantalón;Amarillo;15;60000;900000
817;29/09/2022;Sur;Bogotá;Claudia;Falda;Rojo;22;65000;1430000
818;29/09/2022;Norte;Cartagena;Erika;Buzo;Fucsia;37;52000;1924000
818;30/09/2022;Sur;Bogotá;Claudia;Pantalón;Negro;1;60000;60000
818;30/09/2022;Norte;Medellín;Erika;Zapatos;Negro;42;84000;3528000
819;1/10/2022;Centro;Cartagena;Sonia;Pantalón;Fucsia;12;60000;720000
820;1/10/2022;Norte;Barranquilla;Fernanda;Chaqueta;Azul;11;130000;1430000
821;2/10/2022;Centro;Bucaramanga;Fernanda;Falda;Blanco;38;65000;2470000
822;2/10/2022;Centro;Bucaramanga;Erika;Buzo;Verde;48;52000;2496000
823;2/10/2022;Sur;Cartagena;Fernanda;Chaqueta;Blanco;45;130000;5850000
823;2/10/2022;Norte;Barranquilla;Fernanda;Buzo;Azul;8;52000;416000
823;4/10/2022;Sur;Cali;Claudia;Falda;Rojo;13;65000;845000
824;4/10/2022;Norte;Cali;Erika;Camisa;Blanco;6;45000;270000
825;5/10/2022;Sur;Bogotá;Claudia;Chaqueta;Verde;13;130000;1690000
825;5/10/2022;Centro;Medellín;Sonia;Buzo;Rojo;16;52000;832000
826;6/10/2022;Norte;Medellín;Erika;Falda;Azul;6;65000;390000
827;6/10/2022;Sur;Barranquilla;Erika;Chaqueta;Fucsia;13;130000;1690000
828;6/10/2022;Centro;Bogotá;Fernanda;Chaqueta;Blanco;18;130000;2340000
829;7/10/2022;Norte;Bogotá;Fernanda;Pantalón;Azul;19;60000;1140000
830;7/10/2022;Norte;Bogotá;Erika;Falda;Fucsia;4;65000;260000
831;8/10/2022;Norte;Barranquilla;Claudia;Zapatos;Azul;41;84000;3444000
831;9/10/2022;Norte;Bucaramanga;Claudia;Chaqueta;Blanco;48;130000;6240000
832;9/10/2022;Sur;Cartagena;Erika;Buzo;Verde;24;52000;1248000
832;9/10/2022;Centro;Cali;Fernanda;Buzo;Rojo;39;52000;2028000
833;9/10/2022;Centro;Cali;Claudia;Camisa;Fucsia;2;45000;90000
833;10/10/2022;Centro;Medellín;Erika;Falda;Azul;41;65000;2665000
833;10/10/2022;Norte;Bogotá;Fernanda;Zapatos;Rojo;38;84000;3192000
834;10/10/2022;Centro;Bucaramanga;Sonia;Buzo;Gris;2;52000;104000
834;11/10/2022;Sur;Bucaramanga;Claudia;Camisa;Rojo;45;45000;2025000
834;11/10/2022;Centro;Bogotá;Claudia;Camisa;Negro;17;45000;765000
834;11/10/2022;Norte;Bogotá;Claudia;Zapatos;Fucsia;19;84000;1596000
835;12/10/2022;Sur;Cali;Fernanda;Buzo;Fucsia;5;52000;260000
835;12/10/2022;Centro;Barranquilla;Erika;Camisa;Verde;41;45000;1845000
835;13/10/2022;Centro;Medellín;Erika;Zapatos;Amarillo;2;84000;168000
836;14/10/2022;Sur;Cartagena;Claudia;Falda;Negro;30;65000;1950000
837;14/10/2022;Sur;Bucaramanga;Sonia;Camisa;Azul;34;45000;1530000
838;14/10/2022;Sur;Cartagena;Sonia;Camisa;Fucsia;31;45000;1395000
838;15/10/2022;Sur;Barranquilla;Erika;Camisa;Amarillo;42;45000;1890000
838;15/10/2022;Centro;Cartagena;Sonia;Falda;Blanco;24;65000;1560000
838;15/10/2022;Norte;Bogotá;Fernanda;Pantalón;Rojo;35;60000;2100000
838;16/10/2022;Centro;Bogotá;Fernanda;Falda;Gris;23;65000;1495000
838;16/10/2022;Sur;Cartagena;Claudia;Buzo;Amarillo;26;52000;1352000
838;16/10/2022;Sur;Medellín;Claudia;Chaqueta;Verde;21;130000;2730000
839;16/10/2022;Norte;Cartagena;Claudia;Camisa;Amarillo;34;45000;1530000
839;18/10/2022;Centro;Cartagena;Fernanda;Camisa;Gris;37;45000;1665000
839;18/10/2022;Sur;Medellín;Sonia;Falda;Gris;6;65000;390000
839;19/10/2022;Centro;Bucaramanga;Sonia;Chaqueta;Fucsia;10;130000;1300000
839;19/10/2022;Centro;Barranquilla;Erika;Falda;Verde;27;65000;1755000
839;20/10/2022;Norte;Medellín;Fernanda;Pantalón;Verde;22;60000;1320000
840;20/10/2022;Centro;Bucaramanga;Fernanda;Buzo;Verde;4;52000;208000
841;20/10/2022;Sur;Bucaramanga;Fernanda;Pantalón;Fucsia;12;60000;720000
842;21/10/2022;Centro;Cali;Erika;Buzo;Verde;24;52000;1248000
843;22/10/2022;Sur;Barranquilla;Fernanda;Camisa;Blanco;39;45000;1755000
843;22/10/2022;Sur;Bucaramanga;Fernanda;Camisa;Amarillo;18;45000;810000
